user_id,user_handle,email,referred_by_user_id,signup_date_key,country,region,age_band,acquisition_channel,preferred_language,marketing_opt_in
3071,viewer_03071,viewer03071@example.invalid,,20231108,United States,North America,35-44,Creator,English,1
3072,viewer_03072,viewer03072@example.invalid,,20230618,Japan,APAC,18-24,Paid Social,Japanese,0
3073,viewer_03073,viewer03073@example.invalid,2932,20230811,Canada,North America,45+,Search,French,1
3074,viewer_03074,viewer03074@example.invalid,,20250421,Mexico,Latin America,25-34,Referral,German,1
3075,viewer_03075,viewer03075@example.invalid,,20241104,Indonesia,APAC,13-17,Organic,Portuguese,0
3076,viewer_03076,viewer03076@example.invalid,,20230120,France,Europe,35-44,Creator,Spanish,1
3077,viewer_03077,viewer03077@example.invalid,,20240921,Germany,Europe,18-24,Paid Social,English,1
3078,viewer_03078,viewer03078@example.invalid,,20251212,Brazil,Latin America,45+,Search,Japanese,0
3079,viewer_03079,viewer03079@example.invalid,,20241113,United States,North America,25-34,Referral,French,1
3080,viewer_03080,viewer03080@example.invalid,1621,20251228,Japan,APAC,13-17,Organic,German,1
3081,viewer_03081,viewer03081@example.invalid,,20230120,Canada,North America,35-44,Creator,Portuguese,0
3082,viewer_03082,viewer03082@example.invalid,,20241218,Mexico,Latin America,18-24,Paid Social,Spanish,1
3083,viewer_03083,viewer03083@example.invalid,,20230604,Indonesia,APAC,45+,Search,English,1
3084,viewer_03084,viewer03084@example.invalid,,20230919,France,Europe,25-34,Referral,Japanese,0
3085,viewer_03085,viewer03085@example.invalid,,20230811,Germany,Europe,13-17,Organic,French,1
3086,viewer_03086,viewer03086@example.invalid,,20240421,Brazil,Latin America,35-44,Creator,German,1
3087,viewer_03087,viewer03087@example.invalid,226,20240907,United States,North America,18-24,Paid Social,Portuguese,0
3088,viewer_03088,viewer03088@example.invalid,,20251206,Japan,APAC,45+,Search,Spanish,1
3089,viewer_03089,viewer03089@example.invalid,,20231102,Canada,North America,25-34,Referral,English,1
3090,viewer_03090,viewer03090@example.invalid,,20240915,Mexico,Latin America,13-17,Organic,Japanese,0
3091,viewer_03091,viewer03091@example.invalid,,20251024,Indonesia,APAC,35-44,Creator,French,1
3092,viewer_03092,viewer03092@example.invalid,,20240213,France,Europe,18-24,Paid Social,German,1
3093,viewer_03093,viewer03093@example.invalid,,20240630,Germany,Europe,45+,Search,Portuguese,0
3094,viewer_03094,viewer03094@example.invalid,2044,20250716,Brazil,Latin America,25-34,Referral,Spanish,1
3095,viewer_03095,viewer03095@example.invalid,,20231222,United States,North America,13-17,Organic,English,1
3096,viewer_03096,viewer03096@example.invalid,,20251228,Japan,APAC,35-44,Creator,Japanese,0
3097,viewer_03097,viewer03097@example.invalid,,20250325,Canada,North America,18-24,Paid Social,French,1
3098,viewer_03098,viewer03098@example.invalid,,20240320,Mexico,Latin America,45+,Search,German,1
3099,viewer_03099,viewer03099@example.invalid,,20241020,Indonesia,APAC,25-34,Referral,Portuguese,0
3100,viewer_03100,viewer03100@example.invalid,,20250516,France,Europe,13-17,Organic,Spanish,1
3101,viewer_03101,viewer03101@example.invalid,2488,20240907,Germany,Europe,35-44,Creator,English,1
3102,viewer_03102,viewer03102@example.invalid,,20231001,Brazil,Latin America,18-24,Paid Social,Japanese,0
3103,viewer_03103,viewer03103@example.invalid,,20230103,United States,North America,45+,Search,French,1
3104,viewer_03104,viewer03104@example.invalid,,20241026,Japan,APAC,25-34,Referral,German,1
3105,viewer_03105,viewer03105@example.invalid,,20230109,Canada,North America,13-17,Organic,Portuguese,0
3106,viewer_03106,viewer03106@example.invalid,,20250223,Mexico,Latin America,35-44,Creator,Spanish,1
3107,viewer_03107,viewer03107@example.invalid,,20240303,Indonesia,APAC,18-24,Paid Social,English,1
3108,viewer_03108,viewer03108@example.invalid,218,20230305,France,Europe,45+,Search,Japanese,0
3109,viewer_03109,viewer03109@example.invalid,,20241219,Germany,Europe,25-34,Referral,French,1
3110,viewer_03110,viewer03110@example.invalid,,20250127,Brazil,Latin America,13-17,Organic,German,1
3111,viewer_03111,viewer03111@example.invalid,,20240918,United States,North America,35-44,Creator,Portuguese,0
3112,viewer_03112,viewer03112@example.invalid,,20240812,Japan,APAC,18-24,Paid Social,Spanish,1
3113,viewer_03113,viewer03113@example.invalid,,20230715,Canada,North America,45+,Search,English,1
3114,viewer_03114,viewer03114@example.invalid,,20230820,Mexico,Latin America,25-34,Referral,Japanese,0
3115,viewer_03115,viewer03115@example.invalid,1160,20230626,Indonesia,APAC,13-17,Organic,French,1
3116,viewer_03116,viewer03116@example.invalid,,20240804,France,Europe,35-44,Creator,German,1
3117,viewer_03117,viewer03117@example.invalid,,20240326,Germany,Europe,18-24,Paid Social,Portuguese,0
3118,viewer_03118,viewer03118@example.invalid,,20240312,Brazil,Latin America,45+,Search,Spanish,1
3119,viewer_03119,viewer03119@example.invalid,,20240820,United States,North America,25-34,Referral,English,1
3120,viewer_03120,viewer03120@example.invalid,,20250114,Japan,APAC,13-17,Organic,Japanese,0
3121,viewer_03121,viewer03121@example.invalid,,20230825,Canada,North America,35-44,Creator,French,1
3122,viewer_03122,viewer03122@example.invalid,304,20250314,Mexico,Latin America,18-24,Paid Social,German,1
3123,viewer_03123,viewer03123@example.invalid,,20230425,Indonesia,APAC,45+,Search,Portuguese,0
3124,viewer_03124,viewer03124@example.invalid,,20251218,France,Europe,25-34,Referral,Spanish,1
3125,viewer_03125,viewer03125@example.invalid,,20250805,Germany,Europe,13-17,Organic,English,1
3126,viewer_03126,viewer03126@example.invalid,,20240423,Brazil,Latin America,35-44,Creator,Japanese,0
3127,viewer_03127,viewer03127@example.invalid,,20250406,United States,North America,18-24,Paid Social,French,1
3128,viewer_03128,viewer03128@example.invalid,,20251003,Japan,APAC,45+,Search,German,1
3129,viewer_03129,viewer03129@example.invalid,956,20240103,Canada,North America,25-34,Referral,Portuguese,0
3130,viewer_03130,viewer03130@example.invalid,,20230305,Mexico,Latin America,13-17,Organic,Spanish,1
3131,viewer_03131,viewer03131@example.invalid,,20240605,Indonesia,APAC,35-44,Creator,English,1
3132,viewer_03132,viewer03132@example.invalid,,20250419,France,Europe,18-24,Paid Social,Japanese,0
3133,viewer_03133,viewer03133@example.invalid,,20241105,Germany,Europe,45+,Search,French,1
3134,viewer_03134,viewer03134@example.invalid,,20251026,Brazil,Latin America,25-34,Referral,German,1
3135,viewer_03135,viewer03135@example.invalid,,20250416,United States,North America,13-17,Organic,Portuguese,0
3136,viewer_03136,viewer03136@example.invalid,252,20240205,Japan,APAC,35-44,Creator,Spanish,1
3137,viewer_03137,viewer03137@example.invalid,,20241121,Canada,North America,18-24,Paid Social,English,1
3138,viewer_03138,viewer03138@example.invalid,,20241010,Mexico,Latin America,45+,Search,Japanese,0
3139,viewer_03139,viewer03139@example.invalid,,20251027,Indonesia,APAC,25-34,Referral,French,1
3140,viewer_03140,viewer03140@example.invalid,,20241102,France,Europe,13-17,Organic,German,1
3141,viewer_03141,viewer03141@example.invalid,,20250417,Germany,Europe,35-44,Creator,Portuguese,0
3142,viewer_03142,viewer03142@example.invalid,,20241226,Brazil,Latin America,18-24,Paid Social,Spanish,1
3143,viewer_03143,viewer03143@example.invalid,2171,20241126,United States,North America,45+,Search,English,1
3144,viewer_03144,viewer03144@example.invalid,,20240604,Japan,APAC,25-34,Referral,Japanese,0
3145,viewer_03145,viewer03145@example.invalid,,20230617,Canada,North America,13-17,Organic,French,1
3146,viewer_03146,viewer03146@example.invalid,,20240620,Mexico,Latin America,35-44,Creator,German,1
3147,viewer_03147,viewer03147@example.invalid,,20240120,Indonesia,APAC,18-24,Paid Social,Portuguese,0
3148,viewer_03148,viewer03148@example.invalid,,20230703,France,Europe,45+,Search,Spanish,1
3149,viewer_03149,viewer03149@example.invalid,,20250308,Germany,Europe,25-34,Referral,English,1
3150,viewer_03150,viewer03150@example.invalid,2679,20241017,Brazil,Latin America,13-17,Organic,Japanese,0
3151,viewer_03151,viewer03151@example.invalid,,20241213,United States,North America,35-44,Creator,French,1
3152,viewer_03152,viewer03152@example.invalid,,20241212,Japan,APAC,18-24,Paid Social,German,1
3153,viewer_03153,viewer03153@example.invalid,,20231120,Canada,North America,45+,Search,Portuguese,0
3154,viewer_03154,viewer03154@example.invalid,,20240527,Mexico,Latin America,25-34,Referral,Spanish,1
3155,viewer_03155,viewer03155@example.invalid,,20240803,Indonesia,APAC,13-17,Organic,English,1
3156,viewer_03156,viewer03156@example.invalid,,20240921,France,Europe,35-44,Creator,Japanese,0
3157,viewer_03157,viewer03157@example.invalid,3039,20250202,Germany,Europe,18-24,Paid Social,French,1
3158,viewer_03158,viewer03158@example.invalid,,20230824,Brazil,Latin America,45+,Search,German,1
3159,viewer_03159,viewer03159@example.invalid,,20241031,United States,North America,25-34,Referral,Portuguese,0
3160,viewer_03160,viewer03160@example.invalid,,20240201,Japan,APAC,13-17,Organic,Spanish,1
3161,viewer_03161,viewer03161@example.invalid,,20240724,Canada,North America,35-44,Creator,English,1
3162,viewer_03162,viewer03162@example.invalid,,20240126,Mexico,Latin America,18-24,Paid Social,Japanese,0
3163,viewer_03163,viewer03163@example.invalid,,20241211,Indonesia,APAC,45+,Search,French,1
3164,viewer_03164,viewer03164@example.invalid,2087,20231110,France,Europe,25-34,Referral,German,1
3165,viewer_03165,viewer03165@example.invalid,,20240814,Germany,Europe,13-17,Organic,Portuguese,0
3166,viewer_03166,viewer03166@example.invalid,,20230504,Brazil,Latin America,35-44,Creator,Spanish,1
3167,viewer_03167,viewer03167@example.invalid,,20230930,United States,North America,18-24,Paid Social,English,1
3168,viewer_03168,viewer03168@example.invalid,,20250821,Japan,APAC,45+,Search,Japanese,0
3169,viewer_03169,viewer03169@example.invalid,,20230213,Canada,North America,25-34,Referral,French,1
3170,viewer_03170,viewer03170@example.invalid,,20231206,Mexico,Latin America,13-17,Organic,German,1
3171,viewer_03171,viewer03171@example.invalid,620,20231111,Indonesia,APAC,35-44,Creator,Portuguese,0
3172,viewer_03172,viewer03172@example.invalid,,20251028,France,Europe,18-24,Paid Social,Spanish,1
3173,viewer_03173,viewer03173@example.invalid,,20230201,Germany,Europe,45+,Search,English,1
3174,viewer_03174,viewer03174@example.invalid,,20231207,Brazil,Latin America,25-34,Referral,Japanese,0
3175,viewer_03175,viewer03175@example.invalid,,20250709,United States,North America,13-17,Organic,French,1
3176,viewer_03176,viewer03176@example.invalid,,20240501,Japan,APAC,35-44,Creator,German,1
3177,viewer_03177,viewer03177@example.invalid,,20230630,Canada,North America,18-24,Paid Social,Portuguese,0
3178,viewer_03178,viewer03178@example.invalid,2838,20250407,Mexico,Latin America,45+,Search,Spanish,1
3179,viewer_03179,viewer03179@example.invalid,,20230730,Indonesia,APAC,25-34,Referral,English,1
3180,viewer_03180,viewer03180@example.invalid,,20240504,France,Europe,13-17,Organic,Japanese,0
3181,viewer_03181,viewer03181@example.invalid,,20230727,Germany,Europe,35-44,Creator,French,1
3182,viewer_03182,viewer03182@example.invalid,,20241026,Brazil,Latin America,18-24,Paid Social,German,1
3183,viewer_03183,viewer03183@example.invalid,,20241015,United States,North America,45+,Search,Portuguese,0
3184,viewer_03184,viewer03184@example.invalid,,20241228,Japan,APAC,25-34,Referral,Spanish,1
3185,viewer_03185,viewer03185@example.invalid,1287,20240420,Canada,North America,13-17,Organic,English,1
3186,viewer_03186,viewer03186@example.invalid,,20250927,Mexico,Latin America,35-44,Creator,Japanese,0
3187,viewer_03187,viewer03187@example.invalid,,20251210,Indonesia,APAC,18-24,Paid Social,French,1
3188,viewer_03188,viewer03188@example.invalid,,20230428,France,Europe,45+,Search,German,1
3189,viewer_03189,viewer03189@example.invalid,,20230830,Germany,Europe,25-34,Referral,Portuguese,0
3190,viewer_03190,viewer03190@example.invalid,,20250523,Brazil,Latin America,13-17,Organic,Spanish,1
3191,viewer_03191,viewer03191@example.invalid,,20240723,United States,North America,35-44,Creator,English,1
3192,viewer_03192,viewer03192@example.invalid,1447,20240122,Japan,APAC,18-24,Paid Social,Japanese,0
3193,viewer_03193,viewer03193@example.invalid,,20241213,Canada,North America,45+,Search,French,1
3194,viewer_03194,viewer03194@example.invalid,,20240811,Mexico,Latin America,25-34,Referral,German,1
3195,viewer_03195,viewer03195@example.invalid,,20230322,Indonesia,APAC,13-17,Organic,Portuguese,0
3196,viewer_03196,viewer03196@example.invalid,,20250402,France,Europe,35-44,Creator,Spanish,1
3197,viewer_03197,viewer03197@example.invalid,,20240818,Germany,Europe,18-24,Paid Social,English,1
3198,viewer_03198,viewer03198@example.invalid,,20240410,Brazil,Latin America,45+,Search,Japanese,0
3199,viewer_03199,viewer03199@example.invalid,519,20250706,United States,North America,25-34,Referral,French,1
3200,viewer_03200,viewer03200@example.invalid,,20240922,Japan,APAC,13-17,Organic,German,1
3201,viewer_03201,viewer03201@example.invalid,,20251109,Canada,North America,35-44,Creator,Portuguese,0
3202,viewer_03202,viewer03202@example.invalid,,20241120,Mexico,Latin America,18-24,Paid Social,Spanish,1
3203,viewer_03203,viewer03203@example.invalid,,20241228,Indonesia,APAC,45+,Search,English,1
3204,viewer_03204,viewer03204@example.invalid,,20230815,France,Europe,25-34,Referral,Japanese,0
3205,viewer_03205,viewer03205@example.invalid,,20250916,Germany,Europe,13-17,Organic,French,1
3206,viewer_03206,viewer03206@example.invalid,1720,20250417,Brazil,Latin America,35-44,Creator,German,1
3207,viewer_03207,viewer03207@example.invalid,,20240216,United States,North America,18-24,Paid Social,Portuguese,0
3208,viewer_03208,viewer03208@example.invalid,,20250723,Japan,APAC,45+,Search,Spanish,1
3209,viewer_03209,viewer03209@example.invalid,,20251106,Canada,North America,25-34,Referral,English,1
3210,viewer_03210,viewer03210@example.invalid,,20250508,Mexico,Latin America,13-17,Organic,Japanese,0
3211,viewer_03211,viewer03211@example.invalid,,20230726,Indonesia,APAC,35-44,Creator,French,1
3212,viewer_03212,viewer03212@example.invalid,,20240710,France,Europe,18-24,Paid Social,German,1
3213,viewer_03213,viewer03213@example.invalid,902,20230910,Germany,Europe,45+,Search,Portuguese,0
3214,viewer_03214,viewer03214@example.invalid,,20251230,Brazil,Latin America,25-34,Referral,Spanish,1
3215,viewer_03215,viewer03215@example.invalid,,20250210,United States,North America,13-17,Organic,English,1
3216,viewer_03216,viewer03216@example.invalid,,20250830,Japan,APAC,35-44,Creator,Japanese,0
3217,viewer_03217,viewer03217@example.invalid,,20230910,Canada,North America,18-24,Paid Social,French,1
3218,viewer_03218,viewer03218@example.invalid,,20251006,Mexico,Latin America,45+,Search,German,1
3219,viewer_03219,viewer03219@example.invalid,,20250217,Indonesia,APAC,25-34,Referral,Portuguese,0
3220,viewer_03220,viewer03220@example.invalid,1729,20241214,France,Europe,13-17,Organic,Spanish,1
3221,viewer_03221,viewer03221@example.invalid,,20240424,Germany,Europe,35-44,Creator,English,1
3222,viewer_03222,viewer03222@example.invalid,,20250104,Brazil,Latin America,18-24,Paid Social,Japanese,0
3223,viewer_03223,viewer03223@example.invalid,,20250111,United States,North America,45+,Search,French,1
3224,viewer_03224,viewer03224@example.invalid,,20241118,Japan,APAC,25-34,Referral,German,1
3225,viewer_03225,viewer03225@example.invalid,,20241107,Canada,North America,13-17,Organic,Portuguese,0
3226,viewer_03226,viewer03226@example.invalid,,20250729,Mexico,Latin America,35-44,Creator,Spanish,1
3227,viewer_03227,viewer03227@example.invalid,2403,20231128,Indonesia,APAC,18-24,Paid Social,English,1
3228,viewer_03228,viewer03228@example.invalid,,20250108,France,Europe,45+,Search,Japanese,0
3229,viewer_03229,viewer03229@example.invalid,,20241229,Germany,Europe,25-34,Referral,French,1
3230,viewer_03230,viewer03230@example.invalid,,20250119,Brazil,Latin America,13-17,Organic,German,1
3231,viewer_03231,viewer03231@example.invalid,,20240813,United States,North America,35-44,Creator,Portuguese,0
3232,viewer_03232,viewer03232@example.invalid,,20250620,Japan,APAC,18-24,Paid Social,Spanish,1
3233,viewer_03233,viewer03233@example.invalid,,20231229,Canada,North America,45+,Search,English,1
3234,viewer_03234,viewer03234@example.invalid,1636,20240319,Mexico,Latin America,25-34,Referral,Japanese,0
3235,viewer_03235,viewer03235@example.invalid,,20240419,Indonesia,APAC,13-17,Organic,French,1
3236,viewer_03236,viewer03236@example.invalid,,20250109,France,Europe,35-44,Creator,German,1
3237,viewer_03237,viewer03237@example.invalid,,20240817,Germany,Europe,18-24,Paid Social,Portuguese,0
3238,viewer_03238,viewer03238@example.invalid,,20240609,Brazil,Latin America,45+,Search,Spanish,1
3239,viewer_03239,viewer03239@example.invalid,,20251118,United States,North America,25-34,Referral,English,1
